Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
O,60.52,-0.67290333,-0.41,Sell,1437261,21385800000,50.54334301,1.2062,194,Finance
ODFL,197.42,-0.62418202,-1.24,Sell,213939,23165832640,37.66566179,5.3029,20105,Transportation
OKE,38.98,0.90603158,0.35,Buy,1588322,17340370940,26.62852416,1.4516,2882,Industrial Services
OKTA,274.6853,-3.82167367,-10.9147,Buy,1174252,35544804091,,-1.9228,2248,Technology Services
OLED,235.83,-0.99080566,-2.36,Buy,133233,11110043784,106.8739624,2.2302,309,Electronic Technology
OMC,61.62,3.06071249,1.83,Buy,978832,13245561395,13.53266036,4.4354,70000,Commercial Services
ON,32.035,0.58084772,0.185,Buy,2419853,13175616960,66.14745587,0.491,34800,Electronic Technology
ORAN,11.94,1.79028133,0.21,Sell,244784,31181500000,9.7465725,1.2074,,Communications
ORCL,65.6817,0.81611665,0.5317,Buy,8877221,193375960923,19.75679282,3.3746,135000,Technology Services
ORLY,459.28,1.29910232,5.89,Strong Buy,221492,33269754248,20.24785638,22.594,82167,Retail Trade
OSH,62.475,-1.92307692,-1.225,Buy,292246,15049404210,,,2300,Health Services
OTEX,45.17,-0.55041832,-0.25,Buy,196058,12297731250,47.03811831,0.96896874,14400,Technology Services
OTIS,66.005,0.90964684,0.595,Buy,506024,28599533900,,,69000,Producer Manufacturing
OXY,18.13,7.15130024,1.21,Buy,19271697,16888331439,,-17.1737,14400,Energy Minerals
PAGS,54.13,-1.22262774,-0.67,Buy,700517,17789922804,64.68366383,0.8486584,,Commercial Services
PANW,366.73,-1.43256464,-5.33,Buy,1004924,35949798522,,-3.1023,8014,Electronic Technology
PAYC,466,0.18704448,0.87,Buy,196653,27263899375,165.0626353,2.8527,3765,Technology Services
PAYX,94.82,-1.87312429,-1.81,Buy,2159460,34116550000,33.35634644,2.9158,15800,Technology Services
PBA,24.165,0.93984962,0.225,Sell,902989,13289348430,19.89538667,1.20359349,2791,Industrial Services
PBR,10.98,1.38504155,0.15,Buy,8992032,40299700000,,-1.4842,57983,Energy Minerals
PBR.A,10.765,1.8448439,0.195,Buy,3449921,29606400000,,-1.4842,57983,Energy Minerals
PCAR,85.29,0.49487451,0.42,Sell,301380,29547867600,20.7045449,4.1065,27000,Producer Manufacturing
PCG,12.525,0.68327974,0.085,Buy,8066100,24866662100,,-9.8186,23000,Utilities
PCGU,123.8,1.49204788,1.82,Buy,45952,24688100000,,-9.8186,23000,Utilities
PCTY,215.5169,1.27673872,2.7169,Buy,195497,11687236065,189.00435207,1.1732,3600,Technology Services
PDD,140.16,0.8200259,1.14,Sell,4324496,117498000000,,-0.9225,5828,Retail Trade
PEAK,29.555,-0.3875969,-0.115,Sell,1876275,15973200000,49.27752865,0.6113,204,Finance
PEG,56.755,0.64727789,0.365,Sell,802340,28724578680,14.96073437,3.7917,7130,Utilities
PEGA,139.76,1.96250091,2.69,Buy,281167,11277503575,,-0.8041,5155,Technology Services
PENN,96.5399,0.8565608,0.8199,Buy,3538460,14985659520,,-6.7232,28300,Consumer Services
PEP,144.655,0.44091098,0.635,Buy,1401813,199859055200,28.52559024,5.0743,267000,Consumer Non-Durables
PFE,37.5,2.06859009,0.76,Neutral,26922304,208551168000,23.79225489,1.5641,88300,Health Technology
PFG,48.585,2.5,1.185,Buy,490226,13341835646,10.74074913,4.4457,17601,Finance
PG,136.85,0.21969974,0.3,Sell,3374233,339347026550,26.10649078,5.4158,99000,Consumer Non-Durables
PGR,97.54,-0.45923053,-0.45,Buy,967478,57101660980,11.33304034,8.6828,41571,Finance
PH,269.07,0.55684281,1.49,Buy,391413,34647200000,29.27859417,9.2533,50520,Producer Manufacturing
PHG,53.61,0.16816143,0.09,Buy,133252,48670100000,44.41862395,1.2172,80495,Health Technology
PHM,44.56,-1.8718344,-0.85,Buy,982436,11928842530,9.48056286,4.8027,5245,Consumer Durables
PINS,73.105,1.04353836,0.755,Buy,9025677,45161027568,,-0.6363,2217,Technology Services
PKG,136.45,1.97294672,2.64,Buy,309615,12933972812,26.89648241,4.9885,15500,Process Industries
PKI,139.54,-0.22880023,-0.32,Buy,223745,15627651310,38.01059927,3.6979,13000,Health Technology
PKX,60.98,1.11092688,0.67,Buy,43356,18923000000,24.22088353,2.49,17569,Non-Energy Minerals
PLAN,73.545,-0.15612273,-0.115,Buy,875651,10446089040,,-1.0818,1601,Technology Services
PLD,96.53,-1.14695341,-1.12,Sell,972710,73024400000,44.72792232,2.199,1712,Finance
PLTR,28.97,3.31669044,0.93,Buy,52687943,50501823729,,,2391,Technology Services
PLUG,35.9813,0.81619501,0.2913,Buy,35261206,14440544300,,-0.3016,835,Electronic Technology
PM,82.56,0.45017642,0.37,Buy,1855620,128619058800,16.67782715,4.9296,73500,Consumer Non-Durables
PNC,146.52,1.94113964,2.79,Buy,732546,62076433510,8.58084429,16.7706,51918,Finance
PODD,261.06,2.59372789,6.6,Buy,379060,17177514345,580.95890411,0.447,1350,Health Technology
POOL,365.36,-1.18194358,-4.37,Buy,80453,14672346096,46.32685537,8.1303,4500,Distribution Services
PPD,35.42,-1.58377327,-0.57,Buy,286017,12382122275,235.53664921,0.1556,23000,Commercial Services
PPG,144.69,-0.00691085,-0.01,Buy,475757,34198796140,31.91935235,4.5572,47600,Process Industries
PPL,26.76,1.63311812,0.43,Sell,3104732,20616096005,13.07413476,2.0193,12280,Utilities
PRU,76.945,2.59333333,1.945,Buy,978324,30484080000,,-0.3165,51511,Finance
PSA,227.02,-2.22662475,-5.17,Buy,297893,40591900000,35.76831241,6.4971,5900,Finance
PSX,69.16,2.44408236,1.65,Buy,1881027,30200352000,,-6.1581,14500,Energy Minerals
PTC,119.12,-0.74987502,-0.9,Buy,197969,13899229820,106.9125245,1.1294,6243,Technology Services
PTON,163,1.11035296,1.79,Buy,10833380,47679888311,2121.18421053,0.1574,3694,Consumer Services
PUK,36.425,2.77934537,0.985,Buy,165828,46026600000,,-0.5153,18125,Finance
PXD,113.76,4.90593877,5.32,Buy,786573,18707480040,107.00611802,1.0134,2323,Energy Minerals
PYPL,241.3945,-0.86061029,-2.0955,Buy,4089468,282869282631,91.9454724,2.679,23200,Technology Services
QCOM,148.47,1.45551456,2.13,Buy,3130061,167840400000,32.34033149,4.5887,41000,Electronic Technology
QGEN,52.03,-0.38292169,-0.2,Buy,236038,11901810470,63.61753959,0.8388,5096,Health Technology
QRVO,167.18,2.40107804,3.92,Buy,1116817,19066293126,42.76284771,3.8725,7900,Electronic Technology
QSR,60.59,-0.03299786,-0.02,Buy,675317,18413482831,32.72557803,1.87475201,6300,Consumer Services
RACE,226.58,-0.42190384,-0.96,Buy,176222,39784703801,70.20988467,3.25222892,4285,Consumer Durables
RARE,176.185,1.84104046,3.185,Buy,184835,11655659623,,-4.3875,740,Health Technology
RCI,46.4,1.50951652,0.69,Buy,132969,23428566400,19.22151188,2.38278121,25300,Communications
RCL,71.16,2.10934137,1.47,Sell,3096256,15964681125,,-19.72,85400,Consumer Services
RDS.A,35.9035,2.75758443,0.9635,Buy,4702369,71344700000,,-4.2974,83000,Energy Minerals
RDS.B,34.53,3.0438675,1.02,Buy,2240439,61988100000,,-4.2974,83000,Energy Minerals
RDY,70.39,1.55821671,1.08,Strong Buy,80020,11524600000,56.43217717,1.2321,21650,Health Technology
REGN,491.15,0.22242174,1.09,Sell,345036,52408637166,17.90945503,29.1118,8100,Health Technology
RELX,24.1,0.33305579,0.08,Buy,283065,46255200000,29.10456804,0.8305,33200,Commercial Services
RF,15.985,3.59688918,0.555,Buy,3785095,15357499560,19.36982174,0.8003,19564,Finance
RGEN,196.65,1.3085364,2.54,Buy,443300,10639042591,235.97131048,0.8372,761,Health Technology
RIO,76.1599,1.15539912,0.8699,Buy,884009,93809000000,17.02969849,4.4607,46007,Non-Energy Minerals
RJF,94.19,0.48005121,0.45,Buy,406122,12894886440,16.11871518,5.9329,19635,Finance
RMD,210.96,-0.33542779,-0.71,Buy,115201,30578514150,45.39547053,4.7004,7770,Health Technology
RNG,399.9,-0.64843109,-2.61,Buy,378348,35919923011,,-1.2201,2363,Technology Services
ROK,248.97,0.53706994,1.33,Buy,281813,28925085630,28.24296891,8.8266,23500,Producer Manufacturing
ROKU,358.29,1.00927518,3.58,Buy,2978611,45545404743,,-0.8358,1650,Consumer Durables
ROL,40.13,-1.7625459,-0.72,Buy,488596,19728830990,80.65153011,0.5065,14952,Consumer Services
ROP,421.63,2.10936743,8.71,Buy,321263,44179427440,27.79932138,15.0082,16460,Electronic Technology
ROST,117.79,0.89943464,1.05,Buy,470016,41955307100,138.64608076,0.8546,92500,Retail Trade
RPM,89.48,0.40394973,0.36,Buy,128615,11628062130,30.50905481,2.9293,14621,Process Industries
RPRX,48.74,0.8692053,0.42,Strong Buy,1121799,18890384440,,,,Health Technology
RSG,95.195,-0.65226466,-0.625,Sell,448073,30356962625,30.03196891,3.1972,36000,Industrial Services
RTX,70.88,2.35379061,1.63,Buy,2829969,107646873600,,-1.1412,243200,Electronic Technology
RUN,69.18,-0.12992638,-0.09,Buy,3484996,13663150100,2206.05095541,0.058,4800,Utilities
RY,81.38,1.55996506,1.25,Buy,297827,115816551950,13.66030398,5.87910151,86000,Finance
RYAAY,107.93,3.57965451,3.73,Buy,266233,23479400000,,-4.6895,17268,Transportation
SAM,1015.97,-0.69301898,-7.09,Strong Buy,109895,12438127530,73.08563305,14.1834,2128,Consumer Non-Durables
SAN,3.16,3.94736842,0.12,Buy,5509676,52688700000,,-0.3903,196419,Finance
SAP,126.28,0.27793218,0.35,Buy,359157,148547000000,27.25403627,4.6206,100330,Technology Services
SBAC,274.17,-0.63424181,-1.75,Sell,277468,30658900000,,-0.1295,1475,Finance
SBSW,15.54,1.43603133,0.22,Buy,909977,11202800000,19.25106811,0.8747,84521,Non-Energy Minerals
SBUX,102.14,-0.26364613,-0.27,Buy,1802354,119893455000,132.27848101,0.7846,349000,Consumer Services
SCCO,63.905,1.27575277,0.805,Buy,503115,49403230065,37.93435133,1.6634,14301,Non-Energy Minerals
SCHW,52.145,0.97792409,0.505,Buy,2566223,93715515450,23.91072834,2.1713,19700,Finance
SE,195.78,-2.42711189,-4.87,Buy,1511024,68579800000,,-2.9313,29800,Technology Services
SEDG,325,0.76894456,2.48,Buy,640738,16648314026,96.04526504,3.5412,2431,Producer Manufacturing
SGEN,190.86,-3.07246966,-6.05,Buy,550502,34373535840,77.42607738,2.6977,1605,Health Technology
SHG,30.08,1.14324143,0.34,Neutral,49229,15361400000,5.09962619,5.8318,172,Finance
SHOP,1227.275,-3.8999123,-49.805,Buy,1544836,149723809123,818.37872477,1.6262,5000,Retail Trade
SHW,728.76,-1.12743701,-8.31,Strong Buy,141291,66195620335,36.3733715,20.6268,61111,Process Industries
SIRI,6.275,0.07974482,0.005,Neutral,14067767,26665612500,26.57905892,0.24,4534,Consumer Services
SIVB,377.5085,2.52810972,9.3085,Buy,159680,19523805517,17.96474382,20.6302,3564,Finance
SJM,115.69,0.83674715,0.96,Sell,275798,13199419170,14.86563528,7.7178,7300,Consumer Non-Durables
SKM,24.68,0.98199673,0.24,Buy,108180,15986800000,17.87595085,1.3673,5425,Communications
SLB,21.92,2.62172285,0.56,Buy,6001783,30513297600,,-7.6104,105000,Industrial Services
SLF,43.54,1.56286447,0.67,Sell,152154,25459347570,14.13846292,3.0380685,22719,Finance
SMFG,5.995,0.58724832,0.035,Buy,892151,40838800000,8.11105063,0.735,86443,Finance
SMG,199.93,0,0,Buy,112218,11129943582,29.35226238,6.9656,5932,Process Industries
SNAP,52.22,0.24956806,0.13,Buy,8332269,77806907195,,-0.7468,3195,Technology Services
SNE,97.63,0.17443054,0.17,Buy,383752,120223000000,13.9645513,7.1191,111700,Consumer Durables
SNN,41.91,0.31115366,0.13,Buy,255001,18267300000,46.65029031,0.9009,17637,Health Technology
SNOW,337.4,-1.10212217,-3.76,Sell,2106672,95554743000,,-1.5164,,Technology Services
SNP,43.7,0.90048488,0.39,Sell,261496,11049900000,9.62615576,4.4992,402206,Energy Minerals
SNPS,256.03,-0.78279403,-2.02,Buy,317957,39181038990,60.48850238,4.3896,15036,Technology Services
SNY,47.79,-0.04183225,-0.02,Sell,492792,120134000000,9.79512395,4.9052,100409,Health Technology
SO,59.57,-0.25117214,-0.15,Sell,1044933,62920216800,20.09624121,2.9919,27943,Utilities
SOLN,50.25,-0.29761905,-0.15,Sell,28920,63078700000,16.95998923,2.9919,27943,Utilities
SPG,83.86,0.16722408,0.14,Buy,1947407,27471500000,17.69791777,4.7305,4500,Finance
SPGI,315.505,-1.07390336,-3.425,Strong Sell,643800,75858458710,31.93611375,10.0354,22500,Commercial Services
SPLK,184.3,4.12429379,7.3,Buy,2315982,29817357891,,-4.9851,5800,Technology Services
SPOT,331.03,2.81712014,9.07,Buy,887447,60912914051,,-3.9856,,Technology Services
SQ,232.17,-3.89519,-9.41,Buy,10717995,104680475252,395.57884395,0.7215,3835,Technology Services
SRE,126.43,0.1267126,0.16,Sell,382693,36485685600,9.87379187,13.0186,13969,Utilities
SRPT,176.99,-0.97907575,-1.75,Buy,530772,14002322720,,-7.8278,743,Health Technology
SSNC,71.775,0.44080605,0.315,Buy,379961,18374447525,33.32400672,2.2276,22800,Technology Services
STE,184.485,1.03784435,1.895,Sell,122263,15727772920,37.05755805,4.9711,13000,Health Technology
STM,36.725,-0.23091551,-0.085,Buy,895236,33167057942,36.50699197,1.0338,45554,Electronic Technology
STNE,84.01,-1.7886369,-1.53,Buy,1739810,25938994261,143.57166835,0.6052288,5938,Technology Services
STT,71.66,2.09431543,1.47,Buy,776949,25281504680,11.19493445,6.347,39103,Finance
STX,63.13,-0.91037514,-0.58,Buy,829800,16232963760,16.26832133,3.9534,42000,Electronic Technology
STZ,215.55,1.22094388,2.6,Buy,230030,41300604877,43.00803813,5.7529,9000,Consumer Non-Durables
SU,17.22,4.74452555,0.78,Buy,4560874,26301211750,,-3.17244993,12889,Energy Minerals
SUI,145.335,-1.25356706,-1.845,Buy,197292,15831100000,93.40610522,1.5776,3146,Finance
SWK,178.4296,-0.32979555,-0.5904,Sell,360566,28589391005,29.11083648,6.2116,59438,Consumer Durables
SWKS,152.49,2.04778157,3.06,Strong Buy,940453,25325844180,31.18452356,4.8345,10000,Electronic Technology
SYF,34.2918,3.10222489,1.0318,Buy,1878573,20000988000,15.20318142,2.1906,16500,Finance
SYK,237.13,0.78201369,1.84,Buy,284461,89101925055,50.9495247,4.6837,40000,Health Technology
SYY,72.8,1.22358176,0.88,Buy,842912,37071148020,,-0.0486,57000,Distribution Services
T,28.755,1.25,0.355,Sell,24376575,204872500000,18.70513074,1.5269,246000,Communications
TAK,18.29,-0.92091008,-0.17,Sell,980580,57719200000,110.67146283,0.1681,47495,Health Technology
TAL,68.49,-0.5806358,-0.4,Sell,871022,27522100000,1423.34710744,0.0568,45271,Consumer Services
TCOM,32.48,-1.42640364,-0.47,Sell,2013031,19541600000,,-0.5396,44300,Consumer Services
TD,55.64,1.16363636,0.64,Buy,607995,101001828000,11.4194008,4.82063974,,Finance
TDG,611.62,2.58121866,15.39,Buy,70127,33321847467,72.17669205,8.2607,14200,Electronic Technology
TDOC,211.21,2.50922151,5.17,Strong Buy,2348542,30723034340,,-1.4313,2400,Health Services
TDY,385.35,1.72108861,6.52,Buy,60296,14223796422,37.14602291,10.5207,11790,Electronic Technology
TEAM,241.23,-2.33998624,-5.78,Buy,951934,60068877047,,-1.7859,4907,Technology Services
TECH,319.715,-0.2636012,-0.845,Buy,78277,12343972349,51.23140113,6.48,2300,Health Technology
TEF,4.065,3.4351145,0.135,Sell,2405109,20635900000,69.80461812,0.0563,113819,Communications
TEL,119.5,2.32040414,2.71,Buy,823458,39514693068,,-0.7149,82000,Electronic Technology
TER,117.885,-0.5777178,-0.685,Buy,526818,19582153800,29.76528179,4.3563,5400,Electronic Technology
TEVA,9.78,1.875,0.18,Sell,3727128,10521300000,,-3.7053,40039,Health Technology
TFC,47.38,2.93286987,1.35,Buy,3445431,63873925600,15.71526118,2.9558,59000,Finance
TFX,399.265,0.61107751,2.425,Buy,50438,18592686309,51.03526325,7.9166,14400,Health Technology
TGT,175.54,1.85088483,3.19,Buy,3051509,87900684690,22.8350734,7.6193,368000,Retail Trade
TIF,131.165,0.01143729,0.015,Buy,774809,15923314950,55.40768906,2.3811,14100,Retail Trade
TJX,67.465,0.73913693,0.495,Buy,1745452,81012509250,111.28281821,0.6226,286000,Retail Trade
TLK,23.49,-0.88607595,-0.21,Buy,300128,23477700000,18.05989484,1.3123,24272,Communications
TM,151.19,0.27857001,0.42,Buy,190780,210774000000,16.07116209,9.4643,359542,Consumer Durables
TME,18.96,0.42372881,0.08,Strong Buy,1936452,12501800000,55.43159131,0.3453,3610,Technology Services
TMO,460.66,-0.97592433,-4.54,Sell,627712,182599461200,38.09461418,12.3041,75000,Health Technology
TMUS,132.63,0.28733459,0.38,Buy,1244472,164494910700,43.23732305,3.0859,53000,Communications
TOT,43.405,2.87982934,1.215,Buy,2131807,110905000000,,-2.1469,107776,Energy Minerals
TRI,80.03,0.62869357,0.5,Sell,183522,39769864200,21.26430151,3.75377129,24400,Commercial Services
TRMB,66.67,0.74040496,0.49,Buy,225102,16676732160,34.08002472,1.957,11484,Electronic Technology
TROW,148.38,0.65120065,0.96,Buy,361342,33620771840,16.51820229,9.0249,7365,Finance
TRP,41.165,1.04320079,0.425,Sell,1299837,38683633600,11.51226042,3.54078233,7305,Industrial Services
TRU,100.4,1.6400081,1.62,Buy,430628,19092799000,58.53976532,1.7115,8000,Technology Services
TRV,137.49,0.74003517,1.01,Buy,401680,34809722780,15.62575135,8.7894,30800,Finance
TSCO,146.19,-2.39033184,-3.58,Buy,555344,17021376670,23.25404465,6.4959,33500,Retail Trade
TSLA,645.8428,0.85935597,5.5028,Buy,27573585,611726583289,1279.65627498,0.5662,48016,Consumer Durables
TSM,104.14,0.1924187,0.2,Buy,2394249,539041000000,32.83732979,3.1653,51297,Electronic Technology
TSN,64.38,3.04097311,1.9,Sell,1534348,23017371342,10.43158861,6.0209,139000,Consumer Non-Durables
TT,143.45,0.31468531,0.45,Buy,450980,34453135000,38.27725582,3.782,50000,Producer Manufacturing
TTC,93.84,-0.41388093,-0.39,Buy,130004,10068750480,31.04982206,3.0626,10385,Producer Manufacturing
TTD,930.98,-4.13337178,-40.14,Buy,574607,43730058960,333.40886463,3.0897,1310,Commercial Services
TTWO,202.1,0.11889428,0.24,Buy,432996,23242495540,48.8115101,4.1724,5800,Consumer Durables
TU,19.905,1.14329268,0.225,Buy,751138,25558020000,25.0476989,0.7871982,65600,Communications
TW,65.04,-0.56566274,-0.37,Buy,382035,12249156889,76.74527748,0.8936,919,Technology Services
TWLO,366,-1.28118678,-4.75,Buy,921158,55262802624,,-2.8343,2905,Technology Services
TWTR,54.6999,-0.38262612,-0.2101,Buy,4436592,43509621750,,-1.575,4900,Technology Services
TXG,148.72,-0.61480887,-0.92,Buy,718655,16005437366,,-1.3481,584,Health Technology
TXN,162.32,-0.12306178,-0.2,Buy,894868,149000345440,30.71050642,5.3694,29768,Electronic Technology
TXT,48.405,3.38530543,1.585,Buy,390639,11077550000,39.58069152,1.1886,35000,Electronic Technology
TYL,435.01,-0.80041959,-3.51,Buy,88250,17555509377,96.38437699,4.7255,5368,Technology Services
U,168.5,-2.19977944,-3.79,Buy,1036523,45549159221,,,2715,Technology Services
UAL,44.195,2.85082616,1.225,Buy,13379397,12941513640,,-16.4398,96000,Transportation
UBER,53.495,-0.52993678,-0.285,Strong Buy,9138352,98853264300,,-3.9848,26900,Technology Services
UBS,14.125,3.25292398,0.445,Buy,1497563,50697713563,8.70153697,1.6277551,68601,Finance
UDR,37.12,-0.66898582,-0.25,Sell,703388,11004800000,83.67666816,0.448,1351,Finance
UHS,137.205,1.03460972,1.405,Buy,94482,11675188736,13.30915862,10.2556,80800,Health Services
UI,274.06,-2.57722797,-7.25,Buy,47266,17207679280,41.1717355,6.8402,1021,Electronic Technology
UL,58.44,0.72388831,0.42,Sell,959847,67543300000,23.37065979,2.4917,149867,Consumer Non-Durables
ULTA,269.75,1.75789355,4.66,Buy,338312,15192266876,66.8103231,3.9873,44000,Retail Trade
UMC,8.2,0.49019608,0.04,Buy,1880860,20273400000,27.54895341,0.3047,19577,Electronic Technology
UNH,339.22,1.25667891,4.21,Buy,1282626,321868547830,19.24537407,17.5849,325000,Health Services
UNP,201.47,-0.02481143,-0.05,Neutral,1227344,135737432670,25.67918854,7.8705,37483,Transportation
UPS,173.28,-0.73327223,-1.28,Buy,1415236,149782966708,33.12773993,5.2931,495000,Transportation
URI,231.39,1.75909231,4,Buy,341212,16680146018,18.02293785,12.6564,19100,Finance
USB,46.77,2.58828691,1.18,Buy,3063293,70438422808,15.1020273,3.0213,69651,Finance
V,205.99,0.07287213,0.15,Sell,3470512,481386013299,43.23007456,4.8922,20500,Finance
VALE,16.795,-0.0297619,-0.005,Buy,11214279,86182600000,33.78921963,0.4972,71149,Non-Energy Minerals
VAR,174.8,0.16044006,0.28,Buy,252083,15968941400,59.38074175,2.9614,10613,Health Technology
VEEV,287.1,0.23041475,0.66,Buy,655070,43460039241,133.7941987,2.2878,3501,Technology Services
VFC,84.65,2.13561776,1.77,Buy,934953,33052839000,,-0.1374,48000,Consumer Non-Durables
VIAC,36.22,3.81198051,1.33,Buy,4408682,22353578376,15.91043823,2.2014,23990,Consumer Services
VIACA,37.18,3.42141864,1.23,Buy,39897,23041808112,16.39381641,2.2014,23990,Consumer Services
VICI,25.9625,0.12533745,0.0325,Buy,1211325,13915900000,18.94360023,1.3782,140,Finance
VIPS,25.705,-0.09716284,-0.025,Buy,2113053,15303500000,25.1441415,1.0416,20442,Retail Trade
VLO,55.51,3.37057728,1.81,Buy,2174780,22656756840,,-0.0235,10222,Energy Minerals
VMC,143.48,0.14657639,0.21,Buy,314235,19035205150,31.24482052,4.6103,8767,Non-Energy Minerals
VMW,142.62,1.48000569,2.08,Buy,629916,59906494976,37.43241444,3.7874,31000,Technology Services
VOD,16.6534,2.41943419,0.3934,Buy,1917273,43632100000,16.23078459,1.0031,93000,Communications
VRSK,200.08,-0.91615907,-1.85,Strong Buy,214412,32534259000,49.79900861,4.1094,9300,Finance
VRSN,215.2999,-0.48077101,-1.0401,Buy,152604,24567871589,31.21068729,6.9501,872,Technology Services
VRTX,236.85,0.83014049,1.95,Buy,644498,61571797640,22.98749339,10.3685,3000,Health Technology
VTRS,17.995,1.43742954,0.255,Buy,4132015,21588000000,34.45998446,0.5155,35000,Health Technology
VZ,59.03,0.0678081,0.04,Sell,8611195,244302488375,13.34343686,4.423,135000,Communications
W,260.94,-8.39067547,-23.9,Sell,1957245,25963892717,,-1.8732,16985,Retail Trade
WAB,73.04,1.14942529,0.83,Sell,615181,13907120820,29.90805169,2.423,27500,Producer Manufacturing
WAT,246.83,0.21925373,0.54,Buy,56761,15315233791,30.84253763,8.0353,7500,Health Technology
WBA,39.85,1.47695442,0.58,Sell,3063951,34524070920,79.49392713,0.4968,331000,Retail Trade
WBK,14.93,1.35777325,0.2,Buy,125290,53970700000,34.48033708,0.4316,36849,Finance
WCN,101.42,-1.26557632,-1.3,Sell,432896,26663115160,137.82846811,0.74909227,18204,Industrial Services
WDAY,252.02,-2.20790811,-5.69,Buy,1111777,60552000000,,-1.456,12200,Technology Services
WDC,50.0671,0.69810941,0.3471,Buy,1936048,15234307763,,-0.1143,63800,Electronic Technology
WEC,88.43,-1.1624008,-1.04,Sell,808375,27878145300,23.51256176,3.8199,7509,Utilities
WELL,61.865,-1.28450614,-0.805,Sell,835289,26152500000,201.77076626,0.314,443,Finance
WFC,30.37,4.86878453,1.41,Buy,26572800,125502443950,77.97522886,0.3777,259800,Finance
WHR,189.94,1.14489589,2.15,Buy,226540,11871401620,13.66918519,13.8729,77000,Consumer Durables
WISH,21.22,-4.37133844,-0.97,,4851428,12449891614,,,,Retail Trade
WIT,5.575,1.73357664,0.095,Strong Buy,1493823,31175700000,23.81573229,0.2305,175000,Technology Services
WIX,269.955,-0.8211176,-2.235,Buy,227539,15028723232,,-3.2581,3071,Technology Services
WLK,82.04,1.10919399,0.9,Buy,103753,10480867320,36.1602567,2.2475,9430,Process Industries
WLTW,208.88,-0.35301975,-0.74,Buy,512380,26844466250,25.61151431,8.2227,46600,Finance
WM,116.46,-1.23812754,-1.46,Sell,542039,49225104619,33.35596289,3.5536,44900,Industrial Services
WMB,20.825,1.04318292,0.215,Buy,3915619,25285147650,116.17812852,0.1779,4812,Industrial Services
WMG,37.99,1.03723404,0.39,Buy,347447,19381174200,,-0.9314,5500,Commercial Services
WMT,143.69,-0.35367545,-0.51,Sell,5309595,406358473824,20.81649151,6.9688,2200000,Retail Trade
WORK,42.74,-0.32649254,-0.14,Buy,6741478,24624651590,,-0.5492,2045,Technology Services
WPC,70,-0.42674253,-0.3,Buy,414170,12330500000,27.16593245,2.5895,204,Finance
WPM,42.12,1.93610842,0.8,Sell,779097,18923715720,43.11631123,0.96208123,39,Non-Energy Minerals
WPP,54.6,2.67017676,1.42,Buy,104747,12875000000,,-11.518,106786,Commercial Services
WRB,66.08,1.07066381,0.7,Buy,206313,11782190310,36.70147075,1.8007,7493,Finance
WRK,44.52,1.5742642,0.69,Buy,527025,11704874100,,-2.6536,49300,Process Industries
WST,283.21,0.10604079,0.3,Buy,303467,20942836488,68.63582329,4.2172,8200,Health Technology
WTRG,45.515,0.60786914,0.275,Buy,333115,11177045040,45.65546473,1.0088,1583,Utilities
WTRU,59,0.57961132,0.34,Buy,46178,14387700000,,,1583,Utilities
WY,33.745,1.1844078,0.395,Strong Buy,1604685,24893200000,50.79969535,0.6574,9400,Finance
WYNN,115.265,2.3576947,2.655,Buy,1340832,12420266940,,-17.5278,30200,Consumer Services
XEL,64.43,-0.6169983,-0.4,Sell,589249,33855258940,23.14117437,2.808,11273,Utilities
XLNX,143.52,-0.44395117,-0.64,Buy,1055643,35177458220,58.62068966,2.4806,4891,Electronic Technology
XOM,41.9399,1.6971387,0.6999,Buy,13726796,177226260450,53.01452629,0.7779,74900,Energy Minerals
XP,41.12,2.00942694,0.81,Buy,639263,23011188447,58.23461427,0.6963031,,Technology Services
XPEV,44.045,-2.23085461,-1.005,Sell,11888359,21879500000,,-0.7181,2593,Consumer Durables
XPO,118.15,0.25456088,0.3,Buy,325349,10787052600,231.57791315,0.7443,100000,Transportation
XRAY,51.87,0.11580776,0.06,Buy,186559,11336447850,,-0.364,15200,Health Technology
XYL,99.87,0.47283702,0.47,Buy,340365,18006979120,80.4402363,1.2437,16300,Producer Manufacturing
YNDX,68.13,1.51989271,1.02,Buy,590674,24018539380,67.62394196,1.0251,10092,Technology Services
YUM,107.29,-0.10242086,-0.11,Buy,457571,32375009760,31.19825708,3.4992,34000,Consumer Services
YUMC,57.71,0.87397308,0.5,Buy,411990,24208351710,31.24692774,1.8887,450000,Consumer Services
Z,140.4,-0.18484288,-0.26,Strong Buy,1517424,32695230616,,-1.4737,5249,Technology Services
ZBH,150.18,-0.43094875,-0.65,Buy,324605,31149737840,,-0.7323,19900,Health Technology
ZBRA,381.4,0.37898726,1.44,Buy,122860,20334874960,43.37640988,8.8424,8200,Electronic Technology
ZEN,143.2868,-0.14161266,-0.2032,Buy,392877,16698228855,,-1.614,3570,Technology Services
ZG,146.28,-0.27950099,-0.41,Buy,481433,34012160628,,-1.4737,5249,Technology Services
ZLAB,133.985,2.67049808,3.485,Buy,139372,11487200000,,,692,Health Technology
ZM,388.17,-5.09290954,-20.83,Sell,8020528,111002349867,285.61452514,1.5054,2532,Technology Services
ZNGA,9.955,-0.35035035,-0.035,Buy,7210602,10736050000,,-0.3834,1883,Technology Services
